fecha,empresa,localidad,provincia,cupo_total_asignado_ton,produccion_ton,ventas_al_corte_ton,otras_ventas_ton,ventas_a_axion_ton,ventas_a_dapsa_ton,ventas_a_petrobras_ton,ventas_a_petrolera_cono_sur_ton,ventas_a_polipetrol_ton,ventas_a_refinor_ton,ventas_a_shell_ton,ventas_a_ypf_ton,ventas_a_oil_combustibles_ton,ventas_a_new_american_oil_ton,ventas_a_refi_pampa_oil_ton,ventas_a_trafigura_oil_ton,ventas_enarsa_ton,ventas_e_der_del_pet_ton,ventas_petroil_ton
11/1/2010,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,900,900,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2010,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,3688,8743.97,2951.03,0,0,0,1639.65,0,0,311.68,0,999.7,0,0,0,0,0,0,0
11/1/2010,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,2000,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2010,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,8842,0,476.72,0,0,0,0,0,0,0,0,476.72,0,0,0,0,0,0,0
11/1/2010,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1735,25836.29,11015.93,0,4471.61,0,0,0,0,0,1544.32,5000,0,0,0,0,0,0,0
11/1/2010,DIASER S.A. ,SAN LUIS,SAN LUIS,6284,4445.55,4375.64,0,0,0,0,0,0,0,0,4375.64,0,0,0,0,0,0,0
11/1/2010,EXPLORA S.A.,SAN LORENZO,SANTA FE,7090,9270.56,4272.28,5.92,0,0,1004.08,0,0,0,0,3262.28,0,0,0,0,0,0,0
11/1/2010,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,3866,3919.92,0,0,0,909.41,0,0,0,0,3010.51,0,0,0,0,0,0,0
11/1/2010,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2209,9038.7,1999.93,0,0,0,0,0,0,0,0,1999.93,0,0,0,0,0,0,0
11/1/2010,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,1481,23012.1,1684.34,0,1068.26,0,616.08,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2010,RENOVA S.A.,SAN LORENZO,SANTA FE,3513,45909.78,3605.36,0,0,0,1605.48,0,0,0,0,1999.88,0,0,0,0,0,0,0
12/1/2010,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,503.54,260.04,266.04,0,0,0,0,0,260.04,0,0,0,0,0,0,0,0,0
12/1/2010,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2010,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,3000,1989.16,2272.34,0,0,0,202.54,608.44,0,0,0,1461.36,0,0,0,0,0,0,0
12/1/2010,SOYENERGY S.A., PILAR,BUENOS AIRES,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2010,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,857.96,802.34,0,0,0,0,0,0,0,0,802.34,0,0,0,0,0,0,0
12/1/2010,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3315,9383.5,2896.46,0,0,0,0,0,0,0,396.46,2500,0,0,0,0,0,0,0
12/1/2010,UNITEC BIO S.A., SAN LORENZO,SANTA FE,8940,18088.67,9948.64,0,2835.78,0,458.88,0,0,0,4153.98,2500,0,0,0,0,0,0,0
12/1/2010,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,298.43,78.58,220.17,0,0,0,0,0,0,0,78.58,0,0,0,0,0,0,0
12/1/2010,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,900,900,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2010,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,3563,10681.59,3511.76,0,0,0,2195.73,0,0,316.24,0,999.79,0,0,0,0,0,0,0
12/1/2010,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,8543,0,3587.15,0,0,0,0,0,0,1132,0,2455.15,0,0,0,0,0,0,0
12/1/2010,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,3240,23702.95,6891.58,0,2891.58,0,0,0,0,0,0,4000,0,0,0,0,0,0,0
12/1/2010,DIASER S.A. ,SAN LUIS,SAN LUIS,6000,4891.8,4889.8,0,0,0,0,0,0,0,0,4889.8,0,0,0,0,0,0,0
12/1/2010,EXPLORA S.A.,SAN LORENZO,SANTA FE,6849,5583.94,3391.46,0,403.88,0,987.4,0,0,0,0,2000.18,0,0,0,0,0,0,0
12/1/2010,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,3231,4047.29,0,0,0,867.29,0,0,0,0,3180,0,0,0,0,0,0,0
12/1/2010,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,3007,8411.53,2582.58,0,0,0,0,0,0,0,582.73,1999.85,0,0,0,0,0,0,0
12/1/2010,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,3592,21402.35,3363.46,0,2142.24,0,309.94,0,0,0,877.98,0,0,0,0,0,0,0,0
12/1/2010,RENOVA S.A.,SAN LORENZO,SANTA FE,3722,43431.23,3699.05,8.8,0,0,1699.4,0,0,0,0,1999.65,0,0,0,0,0,0,0
1/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,518.83,288.3,235.05,0,0,0,0,0,288.3,0,0,0,0,0,0,0,0,0
1/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,3000,2076.33,2015,0,0,0,0,398.5,0,0,0,1616.82,0,0,0,0,0,0,0
1/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,737.52,567.16,0,0,0,0,0,0,0,0,567.16,0,0,0,0,0,0,0
1/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3242,14297.28,2766.12,0,0,0,0,0,0,0,266.12,2500,0,0,0,0,0,0,0
1/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,8744,16713.22,7807.59,0,2924.72,0,0,0,0,0,3382.87,1500,0,0,0,0,0,0,0
1/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,108.1,0,106.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,900,900,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,3485,10456.57,2440.76,0,0,0,1413.72,0,0,0,0,1027.04,0,0,0,0,0,0,0
1/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,1500,48.76,160.76,0,0,0,160.76,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,8355,17370.31,5698.98,0,0,0,0,0,0,1021.8,0,4677.18,0,0,0,0,0,0,0
1/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,3168,24795.6,4344.6,0,2901.74,0,0,0,0,0,0,1442.86,0,0,0,0,0,0,0
1/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,5938,5163.12,5163.12,0,0,0,0,0,0,0,0,5163.12,0,0,0,0,0,0,0
1/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,6699,4504.59,7966.74,0,1353.82,0,1257.8,0,0,0,2302.84,3052.5,0,0,0,0,0,0,0
1/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,2218.81,2549.7,0,0,0,507.1,0,0,0,0,2042.6,0,0,0,0,0,0,0
1/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2942,8233.64,1409.6,0,0,0,0,0,0,0,1409.6,0,0,0,0,0,0,0,0
1/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,3514,7182.54,3784.02,0,1904.12,0,991.3,0,0,0,888.6,0,0,0,0,0,0,0,0
1/1/2011,RENOVA S.A.,SAN LORENZO,SANTA FE,3640,36522.58,3617.49,0,0,0,1499.88,0,0,0,0,2117.61,0,0,0,0,0,0,0
2/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,542.25,340.02,138.2,0,0,27.3,0,0,312.72,0,0,0,0,0,0,0,0,0
2/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3761.44,3591.48,0,0,0,372.28,582.32,0,0,0,2636.88,0,0,0,0,0,0,0
2/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1000,83.86,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,1228.09,1028.08,0,0,0,297.56,0,0,0,0,730.52,0,0,0,0,0,0,0
2/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2600,15234.66,3156.94,0,0,0,0,0,0,0,1456.94,1700,0,0,0,0,0,0,0
2/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,7011,19880.81,6944.87,0,1900.05,0,0,0,0,0,4000,1044.82,0,0,0,0,0,0,0
2/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,276.19,201.2,43.27,0,0,0,0,0,0,0,201.2,0,0,0,0,0,0,0
2/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,900,900,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2795,8498.05,2686.36,0,0,0,1686.54,0,0,0,0,999.82,0,0,0,0,0,0,0
2/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,2000,483.43,279.66,0,0,0,279.66,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6700,4478,6626.14,0,0,0,0,0,0,1023,0,5603.14,0,0,0,0,0,0,0
2/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,2541,19955.77,3944.32,0,2694.32,0,0,0,0,0,0,1250,0,0,0,0,0,0,0
2/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,4761,3769.85,3841.54,0,0,0,0,0,0,0,0,3841.54,0,0,0,0,0,0,0
2/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,5372,3650.89,5168.64,0,1599.86,0,591.66,0,0,0,1531,1446.12,0,0,0,0,0,0,0
2/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,3136.23,2994.78,0,0,0,0,0,0,0,0,2994.78,0,0,0,0,0,0,0
2/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2359,7777.49,3189.17,0,0,0,0,0,0,0,1189.18,1999.99,0,0,0,0,0,0,0
2/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2817,11365.3,2061.26,0,902.76,0,664.78,0,0,0,493.72,0,0,0,0,0,0,0,0
2/1/2011,RENOVA S.A.,SAN LORENZO,SANTA FE,2919,35341.04,278.08,0,0,0,278.08,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,572,436.36,143.72,0,0,251.4,0,0,184.96,0,0,0,0,0,0,0,0,0
3/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3725.51,3746.06,0,0,0,375.76,654.58,0,0,0,2715.72,0,0,0,0,0,0,0
3/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,1290.46,1581.78,0,0,0,489.58,0,0,0,0,1092.2,0,0,0,0,0,0,0
3/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3173,33922.03,3087.17,27.61,0,0,0,0,0,0,787.17,2300,0,0,0,0,0,0,0
3/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,8557,23018.42,9129.62,0,3589.78,0,0,0,0,0,4024.7,1515.14,0,0,0,0,0,0,0
3/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,66.82,0,83.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,894.51,894.51,0,0,0,894.51,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,3411,13498.83,3849.4,0,0,0,1899.85,0,0,0,0,1949.55,0,0,0,0,0,0,0
3/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,2000,1217.65,1147.24,0,0,0,1147.24,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,8177,2850,4212.96,0,0,0,0,0,0,1102,0,3110.96,0,0,0,0,0,0,0
3/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,3101,18101.14,4779.81,0,3087.77,0,0,0,0,0,0,1692.04,0,0,0,0,0,0,0
3/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,5811,4398.87,4423.35,0,0,0,0,0,0,0,0,4423.35,0,0,0,0,0,0,0
3/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,6556,4389.1,7836.9,0,118.56,0,829.58,0,0,0,2224.24,4664.52,0,0,0,0,0,0,0
3/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,1140,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,2852.39,3024.15,0,0,0,0,0,0,0,0,3024.15,0,0,0,0,0,0,0
3/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2879,9678.51,4010.39,0,0,0,0,0,0,0,2010.47,1999.92,0,0,0,0,0,0,0
3/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,3439,22555,3507.76,0,1839.86,0,1028.68,0,0,0,639.22,0,0,0,0,0,0,0,0
3/1/2011,RENOVA S.A.,SAN LORENZO,SANTA FE,3563,44722,6043.11,0,0,0,1243.46,0,0,0,0,4799.65,0,0,0,0,0,0,0
4/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,283.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,696.58,680.06,0,0,0,368.82,0,0,311.24,0,0,0,0,0,0,0,0,0
4/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3713.5,3620.02,0,0,0,608.74,574.08,0,0,0,2437.2,0,0,0,0,0,0,0
4/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,141,185,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0
4/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,2234.36,2034.2,0,0,0,620.8,0,0,0,0,1413.4,0,0,0,0,0,0,0
4/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2885,41813.8,6872.29,0,0,0,0,0,0,0,1872.13,5000,0,0,0,0,0,0,0
4/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,7783,19534.48,10109.08,0,4327.44,0,0,0,0,0,4523.36,1258.28,0,0,0,0,0,0,0
4/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,303.75,258.8,0,0,0,0,0,0,0,0,258.8,0,0,0,0,0,0,0
4/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,908.81,891.19,0,0,0,891.19,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,3102,13467.35,3499.88,0,0,0,1999.9,0,0,0,0,1499.98,0,0,0,0,0,0,0
4/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,2000,1679.62,1927.2,0,0,0,1927.2,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,7437,3665,4828.3,0,0,0,0,0,0,1004.34,0,3823.96,0,0,0,0,0,0,0
4/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,2820,25719.63,4799.59,0,3244.71,0,0,0,0,0,0,1554.88,0,0,0,0,0,0,0
4/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,5285,4872.46,4756.16,0,0,0,0,0,0,0,0,4756.16,0,0,0,0,0,0,0
4/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,5962,4476.09,3754.96,0,0,0,563.5,0,0,0,472.76,2718.7,0,0,0,0,0,0,0
4/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,2000,80,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,3148.21,3018.07,0,0,0,0,0,0,0,0,3018.07,0,0,0,0,0,0,0
4/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2618,8962.24,3091.2,0,0,0,0,0,0,0,1091.22,1999.98,0,0,0,0,0,0,0
4/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,3128,23320.64,3313.14,0,1698.5,0,1118.12,0,0,0,496.52,0,0,0,0,0,0,0,0
4/1/2011,RENOVA S.A.,SAN LORENZO,SANTA FE,3240,42347.37,3293.78,0,0,0,794.01,0,0,0,0,2499.77,0,0,0,0,0,0,0
5/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2011,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,450,438.9,435,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0
5/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,851.27,813.24,28.94,0,0,0,0,0,321.66,0,0,491.58,0,0,0,0,0,0
5/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3426.01,3655.7,0,0,0,646.66,602.16,0,0,0,2406.88,0,0,0,0,0,0,0
5/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,264,169.72,0,0,0,0,0,0,0,0,169.72,0,0,0,0,0,0,0
5/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,2349.91,2627.04,0,0,0,1059.84,0,0,0,0,1567.2,0,0,0,0,0,0,0
5/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2607,44824.64,3522.88,0,0,0,0,0,0,0,1722.88,1800,0,0,0,0,0,0,0
5/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,7032,23761.1,9251.36,0,4273.06,0,0,0,0,0,4110.64,0,867.66,0,0,0,0,0,0
5/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,553.97,565.9,0,0,0,0,0,0,0,0,565.9,0,0,0,0,0,0,0
5/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,910,907.34,0,0,0,0,0,0,0,0,0,907.34,0,0,0,0,0,0
5/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2803,14673.29,2766.38,0,0,0,0,0,0,0,675.83,1499.95,590.6,0,0,0,0,0,0
5/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,3000,2019.33,1321.79,0,0,0,1321.79,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6719,11050,6582.36,0,0,0,0,0,0,1294.1,0,5288.26,0,0,0,0,0,0,0
5/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,2548,25742.81,5415.69,2543.8,2852.63,0,0,0,0,0,0,2563.06,0,0,0,0,0,0,0
5/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,4775,4715.09,4757.74,0,0,0,0,0,0,0,0,4757.74,0,0,0,0,0,0,0
5/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,5387,7969.49,7088.06,0,0,0,721.26,0,0,0,2243.08,4123.72,0,0,0,0,0,0,0
5/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,3205.3,3053.94,0,0,0,0,0,0,0,0,3053.94,0,0,0,0,0,0,0
5/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2365,9511.23,3677.95,0,0,0,0,0,0,0,1624.55,2053.4,0,0,0,0,0,0,0
5/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2826,21996.14,3991.02,0,2638.34,0,857.18,0,0,0,495.5,0,0,0,0,0,0,0,0
5/1/2011,RENOVA S.A.,SAN LORENZO,SANTA FE,2927,41440.34,2896.26,0,0,0,0,0,0,0,0,2499.9,396.36,0,0,0,0,0,0
6/1/2011,DIFEROIL S.A., ALVEAR,SANTA FE,2500,476,117.25,0,0,0,0,0,0,0,0,117.25,0,0,0,0,0,0,0
6/1/2011,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,450,503,500.92,0,0,0,0,0,0,0,0,355.23,145.69,0,0,0,0,0,0
6/1/2011,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,800,841.55,835.56,30,0,0,0,0,0,433.58,0,0,401.98,0,0,0,0,0,0
6/1/2011,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,2528,1580,1444,0,0,0,423.06,0,0,0,0,0,1020.94,0,0,0,0,0,0
6/1/2011,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,4060.92,3999.42,0,0,0,563.74,602.74,0,0,0,2832.94,0,0,0,0,0,0,0
6/1/2011,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,79.2,171.34,0,0,0,0,0,0,0,0,171.34,0,0,0,0,0,0,0
6/1/2011,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3333,2255.47,2195.34,0,0,0,667.04,0,0,0,0,1528.3,0,0,0,0,0,0,0
6/1/2011,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2536,41847.09,4304.57,0,29.53,0,0,0,0,0,1775.04,2500,0,0,0,0,0,0,0
6/1/2011,UNITEC BIO S.A., SAN LORENZO,SANTA FE,6841,21148.26,7483.74,0,3525.26,0,0,0,0,0,3958.48,0,0,0,0,0,0,0,0
6/1/2011,PITEY S.A., VILLA MERCEDES,SAN LUIS,1500,704.24,696.76,38.97,0,0,0,0,0,0,0,696.76,0,0,0,0,0,0,0
6/1/2011,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,900,935,930.32,0,0,0,0,0,0,0,0,177.39,752.93,0,0,0,0,0,0
6/1/2011,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,2727,14309.47,2226.14,0,0,0,0,0,0,0,699.43,999.79,526.92,0,0,0,0,0,0
6/1/2011,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,3000,1976.55,2115.64,0,0,0,2115.64,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2011,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6536,2700,6977.96,0,0,0,0,0,0,1282.48,0,5695.48,0,0,0,0,0,0,0
6/1/2011,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,2479,25864.1,4920.64,746.86,2421.04,0,0,0,0,0,0,2499.6,0,0,0,0,0,0,0
6/1/2011,DIASER S.A. ,SAN LUIS,SAN LUIS,4645,5686.02,5649.36,0,0,0,0,0,0,0,0,5649.36,0,0,0,0,0,0,0
6/1/2011,EXPLORA S.A.,SAN LORENZO,SANTA FE,5241,8003.16,8623.19,0,834.88,0,433.64,0,0,0,2398.14,4956.53,0,0,0,0,0,0,0
6/1/2011,AGRUPACION SAN ANTONIO S.A.,QUILMES,BUENOS AIRES,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2011,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,3000,2776.32,3000,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0
6/1/2011,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,2301,9485.4,3748.26,0,0,0,0,0,0,0,2053.31,1694.95,0,0,0,0,0,0,0
6/1/2011,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,2749,21729.34,2870.45,0,1603.61,0,772.18,0,0,0,494.66,0,0,0,0,0,0,0,0
